reservation_id,ticket_number,passenger_id,channel_id,promotion_id,fare_basis_id,flight_id,booking_date,departure_date,booking_class,seat_number,promotion_amount,tax_amount,operational_fees,cancellation_fees,fare_price,final_price,is_cancelled,cancellation_reason,cancellation_date,created_at,updated_at
RS016469,TK699036975,PA008475,1,,FB0010,FL00993,2022-01-16 20:23:26,2023-07-21 00:39:43,Y,6F,0.0,28.45,12.54,56.9,284.49,325.48,True,Found better price,2023-06-04 02:20:39,2022-07-27 05:14:43,2022-05-01 23:41:07
RS016470,TK991387692,PA002788,1,,FB0037,FL00847,2022-05-28 23:47:23,2023-12-04 23:39:10,Y,30D,0.0,28.45,32.21,0.0,284.49,345.15,False,,,2022-08-09 12:01:57,2022-07-24 09:07:18
RS016471,TK703881074,PA006253,2,,FB0001,FL00355,2022-06-07 12:13:07,2023-10-23 17:54:53,Y,46E,0.0,28.45,47.37,0.0,284.49,360.31,False,,,2022-06-22 10:08:53,2022-01-28 22:22:52
RS016472,TK973651283,PA004114,1,,FB0024,FL00237,2022-01-25 21:43:07,2023-07-17 21:50:51,Y,26F,0.0,28.45,41.47,0.0,284.49,354.40999999999997,False,,,2022-08-23 13:28:47,2022-06-12 07:53:49
RS016473,TK905645388,PA004672,2,,FB0015,FL00117,2022-08-17 17:28:48,2023-08-04 03:50:56,Y,3C,0.0,28.45,33.14,0.0,284.49,346.08,False,,,2022-12-06 07:31:07,2022-03-25 02:23:27
RS016474,TK374638801,PA008195,2,,FB0024,FL00146,2022-08-31 07:06:40,2023-04-28 01:17:55,Y,39B,0.0,28.45,49.4,0.0,284.49,362.34,False,,,2022-10-29 20:39:47,2022-02-06 10:35:07
RS016475,TK164192844,PA008581,2,,FB0012,FL00180,2022-05-05 23:11:15,2023-02-04 19:12:23,Y,49F,0.0,28.45,43.31,56.9,284.49,356.25,True,Personal reasons,2023-04-16 07:22:39,2022-08-10 00:21:39,2022-04-13 15:01:57
RS016476,TK508774914,PA005189,1,,FB0005,FL00679,2022-01-20 14:31:03,2023-10-14 10:44:06,Y,38A,0.0,28.45,31.62,0.0,284.49,344.56,False,,,2022-01-15 14:48:41,2022-09-26 01:32:03
RS016477,TK108480216,PA007384,1,PR0017,FB0045,FL00069,2022-02-26 06:09:42,2023-07-23 23:20:30,Y,10D,23.66,28.45,38.29,0.0,284.49,327.57,False,,,2022-02-05 13:54:44,2022-08-14 17:36:21
RS016478,TK312642434,PA000003,1,,FB0024,FL00838,2022-09-05 08:14:18,2023-06-28 04:41:55,Y,11A,0.0,28.45,22.49,0.0,284.49,335.43,False,,,2022-04-19 04:08:09,2022-04-10 02:50:17
RS016479,TK877264561,PA002190,1,PR0011,FB0003,FL00680,2022-10-18 09:21:38,2023-09-14 05:58:52,Y,27B,83.89,28.45,35.61,0.0,284.49,264.66,False,,,2022-04-12 10:05:31,2022-01-13 04:51:09
RS016480,TK926009080,PA001819,1,,FB0049,FL00412,2022-07-29 01:54:51,2023-12-18 20:22:43,Y,45E,0.0,28.45,21.22,56.9,284.49,334.15999999999997,True,Schedule change,2023-12-14 21:58:00,2022-09-23 09:06:03,2022-10-09 04:45:33
RS016481,TK486382236,PA004606,2,PR0013,FB0040,FL00283,2022-12-06 16:37:34,2023-03-10 23:23:59,Y,34D,72.85,28.45,44.03,0.0,284.49,284.12,False,,,2022-09-19 08:10:50,2022-05-18 02:32:15
RS016482,TK695659385,PA009319,1,,FB0028,FL00869,2022-08-15 10:39:14,2023-10-08 16:15:03,Y,48A,0.0,28.45,14.91,0.0,284.49,327.85,False,,,2022-01-29 05:09:21,2022-02-18 08:21:04
RS016483,TK114489428,PA009390,1,PR0018,FB0031,FL00898,2022-02-10 01:19:37,2023-02-26 05:09:41,Y,49A,79.23,28.45,39.44,0.0,284.49,273.15,False,,,2022-02-02 20:51:33,2022-02-01 03:58:57
RS016484,TK201666662,PA000371,1,PR0012,FB0027,FL00951,2022-03-14 00:59:31,2023-09-22 04:44:53,Y,49F,43.66,28.45,29.57,0.0,284.49,298.85,False,,,2022-07-04 07:15:01,2022-09-10 23:14:17
RS016485,TK656215397,PA008533,2,,FB0030,FL00545,2022-06-02 08:19:34,2023-10-04 21:43:45,Y,10A,0.0,28.45,19.47,0.0,284.49,332.40999999999997,False,,,2022-02-24 04:11:15,2022-01-16 09:03:29
RS016486,TK912442984,PA003976,1,,FB0001,FL00512,2022-08-16 23:27:03,2023-11-09 04:25:01,Y,32F,0.0,28.45,27.08,0.0,284.49,340.02,False,,,2022-10-23 16:05:23,2022-06-14 19:24:52
RS016487,TK199870069,PA001779,1,PR0017,FB0014,FL00449,2022-10-29 16:08:37,2023-09-07 03:16:09,Y,22F,46.91,28.45,39.3,0.0,284.49,305.33000000000004,False,,,2022-04-24 12:36:57,2022-03-13 23:15:24
RS016488,TK690460965,PA009691,1,,FB0008,FL00917,2022-11-14 17:59:08,2023-05-07 20:57:09,Y,19C,0.0,28.45,44.13,0.0,284.49,357.07,False,,,2022-03-26 14:43:57,2022-05-13 01:49:52
RS016489,TK792004258,PA009186,2,PR0003,FB0046,FL00548,2022-08-19 11:06:32,2023-11-16 08:11:57,Y,23B,80.8,28.45,23.32,0.0,284.49,255.45999999999998,False,,,2022-05-08 08:45:55,2022-06-27 01:48:23
RS016490,TK876385782,PA008698,1,,FB0047,FL00057,2022-08-20 00:48:33,2023-01-01 05:11:32,Y,21C,0.0,28.45,39.77,0.0,284.49,352.71,False,,,2022-03-14 13:35:07,2022-09-08 18:19:59
RS016491,TK871643720,PA004163,1,,FB0045,FL00793,2022-05-10 08:56:18,2023-03-13 07:02:46,Y,10F,0.0,28.45,20.36,0.0,284.49,333.3,False,,,2022-11-18 13:07:27,2022-10-08 04:19:49
RS016492,TK416154429,PA008431,1,PR0019,FB0005,FL00793,2022-06-20 22:37:20,2023-12-27 21:42:19,Y,3B,67.78,28.45,43.39,0.0,284.49,288.54999999999995,False,,,2022-10-16 10:35:04,2022-01-20 01:23:20
RS016493,TK335958382,PA008416,2,,FB0043,FL00534,2022-01-14 16:17:50,2023-01-17 04:10:27,Y,28E,0.0,28.45,13.61,0.0,284.49,326.55,False,,,2022-06-24 22:45:38,2022-01-17 03:39:06
RS016494,TK864896849,PA003201,1,,FB0018,FL00229,2022-09-15 08:03:21,2023-12-02 11:33:29,Y,46B,0.0,28.45,31.1,0.0,284.49,344.04,False,,,2022-07-30 19:15:45,2022-03-22 08:45:29
RS016495,TK466771055,PA000648,1,,FB0022,FL00172,2022-08-02 02:12:00,2023-05-07 11:52:23,Y,42D,0.0,28.45,25.26,0.0,284.49,338.2,False,,,2022-05-26 12:17:56,2022-08-19 20:38:43
RS016496,TK301644657,PA008299,1,,FB0011,FL00891,2022-12-03 04:40:27,2023-05-28 01:42:06,Y,49E,0.0,28.45,15.89,56.9,284.49,328.83,True,Personal reasons,2023-01-18 10:50:33,2022-04-29 16:56:54,2022-10-09 09:25:40
RS016497,TK170974388,PA001150,1,,FB0022,FL00736,2022-09-01 10:08:52,2023-05-14 23:53:57,Y,42F,0.0,28.45,20.37,0.0,284.49,333.31,False,,,2022-02-15 08:16:14,2022-04-10 00:12:58
RS016498,TK462595076,PA006810,1,,FB0034,FL00067,2022-02-15 07:46:20,2023-09-03 12:43:14,Y,48F,0.0,28.45,34.72,0.0,284.49,347.65999999999997,False,,,2022-01-13 11:02:54,2022-09-11 13:38:31
RS016499,TK421622608,PA004720,2,,FB0037,FL00801,2022-06-12 11:08:06,2023-12-26 08:27:36,Y,2D,0.0,28.45,13.79,0.0,284.49,326.73,False,,,2022-02-15 10:56:36,2022-10-18 13:15:56
RS016500,TK811584296,PA009416,2,,FB0032,FL00999,2022-03-27 07:00:43,2023-11-28 08:34:10,Y,49C,0.0,28.45,41.22,0.0,284.49,354.15999999999997,False,,,2022-03-27 09:28:53,2022-05-25 08:00:21
RS016501,TK692131663,PA000078,2,,FB0024,FL00419,2022-05-10 11:55:50,2023-11-08 21:50:09,Y,4E,0.0,28.45,40.75,0.0,284.49,353.69,False,,,2022-02-19 17:25:12,2022-03-14 14:43:47
RS016502,TK531962422,PA009179,2,PR0008,FB0027,FL00623,2022-12-21 03:43:50,2023-12-01 20:11:07,Y,27D,88.94,28.45,15.73,0.0,284.49,239.73000000000002,False,,,2022-07-03 23:29:56,2022-12-13 13:29:19
RS016503,TK770387530,PA009281,1,,FB0004,FL00668,2022-09-22 15:10:49,2023-01-27 13:40:48,Y,13A,0.0,28.45,19.58,0.0,284.49,332.52,False,,,2022-10-06 15:33:25,2022-02-28 22:29:41
RS016504,TK928903309,PA008028,2,,FB0015,FL00242,2022-12-14 00:53:42,2023-09-11 17:00:15,Y,32E,0.0,28.45,20.8,0.0,284.49,333.74,False,,,2022-03-14 12:03:27,2022-06-16 20:00:57
RS016505,TK424416605,PA009377,2,PR0020,FB0009,FL00579,2022-07-01 00:30:33,2023-06-03 13:09:54,Y,26E,59.44,28.45,45.7,56.9,284.49,299.2,True,Schedule change,2023-10-16 22:05:21,2022-12-23 07:58:25,2022-04-28 06:20:49
RS016506,TK331363215,PA002383,2,,FB0025,FL00427,2022-06-30 04:26:12,2023-11-14 03:52:01,Y,50C,0.0,28.45,12.92,0.0,284.49,325.86,False,,,2022-07-10 20:50:29,2022-02-02 23:58:02
RS016507,TK149816573,PA009461,1,,FB0005,FL00191,2022-09-11 20:58:56,2023-09-06 17:30:41,Y,44A,0.0,28.45,36.64,0.0,284.49,349.58,False,,,2022-07-07 04:39:17,2022-03-23 07:56:38
RS016508,TK510594849,PA005103,1,PR0012,FB0009,FL00482,2022-04-23 08:34:56,2023-06-13 13:15:44,Y,3F,90.18,28.45,11.17,0.0,284.49,233.93,False,,,2022-04-03 08:41:13,2022-07-26 22:24:29
RS016509,TK364277975,PA009751,2,PR0004,FB0028,FL00053,2022-09-14 23:12:59,2023-12-30 18:07:37,Y,33D,16.14,28.45,23.97,0.0,284.49,320.77,False,,,2022-05-31 13:58:29,2022-01-11 04:19:38
RS016510,TK135688210,PA004346,1,,FB0039,FL00160,2022-05-06 07:03:38,2023-09-19 01:41:40,Y,24D,0.0,28.45,19.87,0.0,284.49,332.81,False,,,2022-12-06 10:00:11,2022-07-28 17:16:25
RS016511,TK105748200,PA003604,2,PR0012,FB0004,FL00262,2022-03-15 02:06:06,2023-11-20 13:15:49,Y,12E,17.65,28.45,48.12,0.0,284.49,343.41,False,,,2022-07-26 12:56:27,2022-11-24 13:25:41
RS016512,TK968412734,PA005874,1,,FB0028,FL00554,2022-04-25 14:40:57,2023-04-26 06:01:14,Y,33A,0.0,28.45,29.83,0.0,284.49,342.77,False,,,2022-02-01 08:39:54,2022-04-03 09:47:17
RS016513,TK303005239,PA008834,1,,FB0013,FL00364,2022-05-30 00:43:52,2023-08-02 18:17:05,Y,40F,0.0,28.45,14.46,0.0,284.49,327.4,False,,,2022-12-02 22:50:07,2022-10-26 21:18:42
RS016514,TK780583028,PA006393,2,PR0004,FB0042,FL00091,2022-11-03 21:55:13,2023-12-21 21:33:39,Y,30F,11.79,28.45,46.43,0.0,284.49,347.58,False,,,2022-05-29 08:41:56,2022-06-29 06:44:43
RS016515,TK469241307,PA003555,1,,FB0008,FL00931,2022-03-15 17:53:25,2023-12-09 04:22:42,Y,25A,0.0,28.45,15.76,0.0,284.49,328.7,False,,,2022-09-02 13:46:18,2022-01-04 16:04:42
RS016516,TK761897306,PA008608,2,,FB0017,FL00832,2022-10-06 03:05:13,2023-10-29 23:35:11,Y,47A,0.0,28.45,16.36,0.0,284.49,329.3,False,,,2022-12-24 13:21:37,2022-02-10 10:03:32
RS016517,TK362641299,PA007295,1,,FB0007,FL00004,2022-08-03 20:41:19,2023-08-07 09:31:22,Y,13F,0.0,28.45,46.48,0.0,284.49,359.42,False,,,2022-12-20 02:28:20,2022-02-28 15:38:58
RS016518,TK809615868,PA009281,1,PR0001,FB0008,FL00348,2022-12-31 10:11:59,2023-09-27 03:46:11,Y,15C,32.46,28.45,29.09,0.0,284.49,309.57,False,,,2022-03-07 10:31:46,2022-10-25 05:18:50
RS016519,TK147968288,PA001652,2,,FB0012,FL00986,2022-05-13 15:13:15,2023-08-27 19:43:27,Y,33B,0.0,28.45,45.72,0.0,284.49,358.65999999999997,False,,,2022-12-25 14:51:35,2022-02-05 09:04:47
RS016520,TK722447998,PA005231,2,,FB0016,FL00448,2022-12-09 22:53:00,2023-06-28 14:31:27,Y,45A,0.0,28.45,31.07,0.0,284.49,344.01,False,,,2022-09-26 01:36:26,2022-05-13 23:02:14
RS016521,TK236377592,PA008851,2,PR0018,FB0045,FL00271,2022-01-24 07:03:06,2023-07-26 01:12:20,Y,2C,61.26,28.45,28.69,56.9,284.49,280.37,True,Personal reasons,2023-08-28 03:33:14,2022-11-21 15:28:46,2022-06-16 15:15:49
RS016522,TK183488558,PA006481,1,PR0015,FB0007,FL00890,2022-06-29 03:16:31,2023-08-22 18:37:52,Y,35C,67.52,28.45,31.67,56.9,284.49,277.09000000000003,True,Personal reasons,2023-02-08 13:47:09,2022-11-20 20:16:27,2022-10-31 23:48:46
RS016523,TK927453436,PA002965,1,,FB0001,FL00579,2022-08-29 00:37:58,2023-08-21 08:46:16,Y,47C,0.0,28.45,14.12,0.0,284.49,327.06,False,,,2022-02-27 11:55:15,2022-03-20 10:09:52
RS016524,TK741873857,PA004474,2,PR0007,FB0047,FL00856,2022-09-13 22:41:15,2023-10-12 12:40:04,Y,31A,98.01,28.45,44.1,0.0,284.49,259.03000000000003,False,,,2022-04-06 13:54:37,2022-06-20 17:07:23
RS016525,TK190550978,PA000702,1,,FB0034,FL00062,2022-11-10 19:31:07,2023-11-06 04:57:01,Y,18A,0.0,28.45,27.87,56.9,284.49,340.81,True,Found better price,2023-04-12 04:53:42,2022-03-29 18:03:36,2022-06-14 13:21:18
RS016526,TK914710767,PA002950,2,PR0015,FB0009,FL00796,2022-05-16 04:10:47,2023-09-21 09:30:36,Y,23E,30.69,28.45,31.37,0.0,284.49,313.62,False,,,2022-04-19 05:39:40,2022-03-05 11:37:19
RS016527,TK273538029,PA004900,2,,FB0035,FL00736,2022-12-01 19:59:20,2023-11-28 14:00:56,Y,15A,0.0,28.45,14.55,0.0,284.49,327.49,False,,,2022-03-24 19:06:28,2022-12-01 18:40:28
RS016528,TK487910477,PA003391,1,,FB0007,FL00072,2022-11-16 01:17:41,2023-03-02 01:47:11,Y,44F,0.0,28.45,12.81,0.0,284.49,325.75,False,,,2022-02-20 10:21:55,2022-12-24 06:01:05
RS016529,TK177094697,PA000547,1,PR0001,FB0007,FL00456,2022-03-21 04:20:33,2023-10-19 04:18:21,Y,44A,96.34,28.45,17.78,0.0,284.49,234.38000000000002,False,,,2022-05-30 17:22:14,2022-05-10 13:49:55
RS016530,TK706885889,PA006365,1,,FB0026,FL00687,2022-09-09 06:20:49,2023-11-23 00:17:26,Y,34B,0.0,28.45,46.56,0.0,284.49,359.5,False,,,2022-07-21 03:47:16,2022-10-05 02:11:20
RS016531,TK408241272,PA002990,2,PR0017,FB0015,FL00993,2022-05-03 03:49:41,2023-12-25 12:58:54,Y,3B,59.37,28.45,17.7,56.9,284.49,271.27,True,Found better price,2023-02-16 15:10:35,2022-07-07 01:38:05,2022-09-26 01:16:05
RS016532,TK139275707,PA007646,2,,FB0036,FL00149,2022-02-26 16:47:49,2023-01-09 03:24:13,Y,37C,0.0,28.45,38.37,0.0,284.49,351.31,False,,,2022-08-08 22:03:47,2022-06-20 06:57:52
RS016533,TK437750195,PA003738,2,,FB0043,FL00207,2022-03-13 18:28:04,2023-11-17 19:26:00,Y,35B,0.0,28.45,49.62,56.9,284.49,362.56,True,Schedule change,2023-10-22 15:19:02,2022-02-02 00:52:30,2022-09-08 18:30:51
RS016534,TK981530044,PA000449,2,,FB0019,FL00033,2022-03-19 00:58:08,2023-03-01 02:56:16,Y,11F,0.0,28.45,21.38,0.0,284.49,334.32,False,,,2022-11-17 09:21:04,2022-08-19 00:47:22
RS016535,TK632096023,PA005842,1,,FB0011,FL00819,2022-05-25 02:41:32,2023-07-15 13:02:23,Y,28B,0.0,28.45,31.47,0.0,284.49,344.40999999999997,False,,,2022-10-03 13:43:46,2022-06-08 09:23:53
RS016536,TK495013865,PA003506,1,,FB0022,FL00238,2022-04-27 15:10:30,2023-11-29 22:42:20,Y,38D,0.0,28.45,39.16,0.0,284.49,352.1,False,,,2022-07-18 01:54:23,2022-03-24 21:25:14
RS016537,TK562969811,PA006003,1,,FB0009,FL00237,2022-12-03 16:02:30,2023-10-16 00:53:51,Y,33B,0.0,28.45,30.03,0.0,284.49,342.97,False,,,2022-02-23 00:28:14,2022-03-31 10:18:33
RS016538,TK951058777,PA005793,1,,FB0048,FL00238,2022-11-13 00:37:59,2023-05-01 18:01:47,Y,5D,0.0,28.45,15.14,0.0,284.49,328.08,False,,,2022-03-11 21:33:07,2022-06-28 10:41:06
RS016539,TK819482217,PA000517,1,,FB0012,FL00940,2022-03-30 01:12:17,2023-02-23 07:16:00,Y,40B,0.0,28.45,23.72,0.0,284.49,336.65999999999997,False,,,2022-10-18 10:27:45,2022-05-17 12:06:55
RS016540,TK827694704,PA009861,2,,FB0010,FL00183,2022-06-26 15:04:01,2023-07-08 10:39:15,Y,22E,0.0,28.45,41.41,0.0,284.49,354.35,False,,,2022-08-06 10:27:16,2022-03-15 14:41:26
RS016541,TK666807934,PA005378,2,,FB0016,FL00789,2022-12-01 23:45:43,2023-10-22 19:16:11,Y,50E,0.0,28.45,16.53,0.0,284.49,329.47,False,,,2022-12-07 05:30:23,2022-07-24 11:24:15
RS016542,TK370825156,PA003043,1,,FB0012,FL00701,2022-01-08 05:16:45,2023-02-05 16:13:09,Y,39C,0.0,28.45,33.71,0.0,284.49,346.65,False,,,2022-06-09 18:00:01,2022-08-07 18:55:18
RS016543,TK620455174,PA003475,2,,FB0001,FL00688,2022-05-31 02:52:08,2023-07-05 13:51:23,Y,44D,0.0,28.45,32.52,0.0,284.49,345.46,False,,,2022-10-23 08:37:00,2022-02-26 04:39:52
RS016544,TK434381135,PA003534,2,,FB0028,FL00406,2022-02-20 08:14:22,2023-12-23 16:43:09,Y,25F,0.0,28.45,20.39,0.0,284.49,333.33,False,,,2022-05-04 18:00:20,2022-11-19 04:59:36
RS016545,TK404933001,PA002009,1,,FB0031,FL00527,2022-08-21 07:15:38,2023-11-20 08:54:24,Y,3C,0.0,28.45,14.88,0.0,284.49,327.82,False,,,2022-04-01 18:03:02,2022-11-13 17:30:11
RS016546,TK852434899,PA004537,1,,FB0010,FL00982,2022-02-27 23:26:39,2023-10-08 03:17:51,Y,4D,0.0,28.45,37.48,0.0,284.49,350.42,False,,,2022-04-15 14:02:58,2022-12-02 15:23:21
RS016547,TK618568401,PA005419,2,,FB0034,FL00057,2022-07-04 04:33:28,2023-11-12 01:51:56,Y,3E,0.0,28.45,30.15,0.0,284.49,343.09,False,,,2022-02-15 05:02:21,2022-03-20 16:06:35
RS016548,TK346721674,PA006409,1,PR0016,FB0017,FL00497,2022-09-27 00:21:56,2023-03-12 19:47:15,Y,38F,74.46,28.45,12.1,0.0,284.49,250.58000000000004,False,,,2022-03-26 14:31:45,2022-02-07 09:40:53
RS016549,TK923175004,PA003553,2,,FB0041,FL00578,2022-06-28 11:42:10,2023-03-16 08:32:20,Y,49E,0.0,28.45,19.41,0.0,284.49,332.35,False,,,2022-03-14 12:36:10,2022-05-30 04:21:50
RS016550,TK407160120,PA002271,2,,FB0033,FL00684,2022-06-16 01:10:38,2023-08-15 03:36:54,Y,43C,0.0,28.45,46.15,0.0,284.49,359.09,False,,,2022-03-09 07:29:42,2022-06-14 16:39:12
RS016551,TK624012527,PA008198,2,PR0008,FB0031,FL00872,2022-03-22 22:43:03,2023-04-16 08:25:35,Y,27F,45.9,28.45,41.44,0.0,284.49,308.48,False,,,2022-09-18 19:44:36,2022-10-09 22:09:50
RS016552,TK951629098,PA000142,1,,FB0013,FL00745,2022-05-19 23:20:31,2023-11-07 09:14:12,Y,45E,0.0,28.45,32.74,0.0,284.49,345.68,False,,,2022-12-27 03:48:11,2022-12-22 18:05:26
RS016553,TK351540100,PA006047,2,,FB0005,FL00324,2022-03-20 09:49:30,2023-11-09 06:09:32,Y,4E,0.0,28.45,46.87,0.0,284.49,359.81,False,,,2022-09-10 03:29:03,2022-06-10 19:21:41
RS016554,TK547288031,PA008589,2,,FB0024,FL00928,2022-05-31 10:58:52,2023-03-27 04:35:25,Y,26D,0.0,28.45,10.31,56.9,284.49,323.25,True,Personal reasons,2023-11-06 22:56:41,2022-09-21 15:34:45,2022-01-31 04:33:55
RS016555,TK678983020,PA002718,2,,FB0044,FL00549,2022-12-09 06:00:06,2023-07-22 06:48:57,Y,19E,0.0,28.45,28.98,0.0,284.49,341.92,False,,,2022-02-17 23:12:00,2022-02-02 21:25:45
RS016556,TK420875665,PA007908,1,PR0016,FB0009,FL00607,2022-08-01 09:02:49,2023-04-09 11:47:57,Y,2F,55.18,28.45,19.11,0.0,284.49,276.87,False,,,2022-08-15 14:10:20,2022-06-17 08:52:06
RS016557,TK696065725,PA002759,1,,FB0029,FL00763,2022-11-28 12:30:32,2023-01-25 19:01:07,Y,30D,0.0,28.45,21.99,0.0,284.49,334.93,False,,,2022-06-09 12:31:14,2022-08-28 07:05:55
RS016558,TK797996322,PA005591,1,PR0016,FB0019,FL00440,2022-05-20 16:38:17,2023-06-09 12:08:42,Y,25B,73.26,28.45,42.96,0.0,284.49,282.64,False,,,2022-01-24 20:04:22,2022-11-25 21:05:56
RS016559,TK287408740,PA002462,2,,FB0006,FL00524,2022-09-17 03:28:05,2023-08-17 21:17:03,Y,17A,0.0,28.45,33.88,0.0,284.49,346.82,False,,,2022-07-02 08:21:59,2022-09-14 09:16:43
RS016560,TK849312835,PA005452,2,,FB0025,FL00883,2022-02-14 09:04:13,2023-04-06 21:53:15,Y,14E,0.0,28.45,35.37,0.0,284.49,348.31,False,,,2022-12-11 08:01:14,2022-05-20 01:18:08
RS016561,TK514929381,PA003822,1,,FB0016,FL00772,2022-05-11 08:31:07,2023-03-06 00:55:12,Y,42C,0.0,28.45,39.24,0.0,284.49,352.18,False,,,2022-12-11 18:21:29,2022-09-11 19:39:55
RS016562,TK565324224,PA009728,1,,FB0030,FL00833,2022-09-12 22:30:15,2023-06-03 13:46:21,Y,3D,0.0,28.45,26.65,0.0,284.49,339.59,False,,,2022-05-07 15:30:19,2022-09-09 22:12:11
RS016563,TK674391615,PA003652,1,PR0004,FB0015,FL00144,2022-06-11 07:54:26,2023-12-17 23:39:39,Y,28B,51.13,28.45,14.54,0.0,284.49,276.35,False,,,2022-12-26 14:00:23,2022-05-06 01:55:00
RS016564,TK240171882,PA005183,1,PR0015,FB0017,FL00250,2022-11-04 10:09:03,2023-01-18 20:12:51,Y,11E,67.73,28.45,12.5,0.0,284.49,257.71,False,,,2022-02-22 10:24:17,2022-01-19 02:29:10
RS016565,TK628346765,PA007226,1,,FB0016,FL00997,2022-06-14 13:57:54,2023-09-03 11:49:35,Y,24D,0.0,28.45,33.38,0.0,284.49,346.32,False,,,2022-05-22 13:20:51,2022-02-20 07:19:20
RS016566,TK815326537,PA003797,2,,FB0018,FL00476,2022-10-09 10:12:06,2023-02-24 04:50:03,Y,38D,0.0,28.45,41.25,0.0,284.49,354.19,False,,,2022-07-31 18:20:29,2022-08-23 13:59:55
RS016567,TK198916374,PA003179,1,,FB0017,FL00113,2022-01-04 23:25:22,2023-03-30 20:32:31,Y,14D,0.0,28.45,46.87,0.0,284.49,359.81,False,,,2022-06-01 15:56:39,2022-05-27 16:37:16
RS016568,TK152836319,PA004279,2,PR0020,FB0042,FL00651,2022-09-11 17:20:45,2023-06-20 03:39:10,Y,24F,44.16,28.45,45.47,0.0,284.49,314.25,False,,,2022-07-10 19:47:44,2022-07-28 22:56:35
RS016569,TK940351984,PA007529,2,,FB0023,FL00233,2022-09-27 08:51:59,2023-02-11 05:30:39,Y,29E,0.0,28.45,12.57,0.0,284.49,325.51,False,,,2022-05-02 02:44:31,2022-03-08 03:59:31
RS016570,TK826912411,PA004341,1,,FB0043,FL00454,2022-04-17 13:34:20,2023-06-22 07:26:31,Y,12C,0.0,28.45,25.97,0.0,284.49,338.90999999999997,False,,,2022-05-26 23:05:02,2022-08-26 15:18:49
RS016571,TK457085971,PA006577,1,,FB0049,FL00628,2022-06-09 15:02:51,2023-04-09 14:17:48,Y,42B,0.0,28.45,14.51,0.0,284.49,327.45,False,,,2022-04-01 19:01:34,2022-06-04 17:19:49
RS016572,TK302582741,PA007928,2,,FB0047,FL00943,2022-10-26 01:05:27,2023-11-28 08:46:33,Y,11E,0.0,28.45,48.67,0.0,284.49,361.61,False,,,2022-01-13 01:29:52,2022-08-15 07:36:25
RS016573,TK238093347,PA005533,2,,FB0031,FL00531,2022-10-29 22:26:51,2023-12-21 13:00:10,Y,1C,0.0,28.45,24.94,0.0,284.49,337.88,False,,,2022-09-26 18:17:47,2022-03-28 19:43:55
RS016574,TK962586049,PA001265,1,PR0010,FB0019,FL00245,2022-07-23 21:11:38,2023-02-24 10:27:19,Y,30A,16.27,28.45,35.46,0.0,284.49,332.13,False,,,2022-01-21 01:46:49,2022-12-20 17:11:10
RS016575,TK178518928,PA000261,2,PR0010,FB0044,FL00148,2022-07-08 08:53:56,2023-07-28 18:41:41,Y,45E,50.72,28.45,25.16,0.0,284.49,287.38,False,,,2022-07-31 09:08:52,2022-04-17 01:32:45
RS016576,TK478599418,PA008072,2,,FB0027,FL00436,2022-09-08 02:23:35,2023-04-29 06:24:00,Y,25D,0.0,28.45,11.06,0.0,284.49,324.0,False,,,2022-02-14 01:38:04,2022-08-08 22:53:13
RS016577,TK346679285,PA003411,1,,FB0040,FL00471,2022-05-04 03:33:03,2023-06-19 02:43:08,Y,42D,0.0,28.45,18.4,0.0,284.49,331.34,False,,,2022-07-08 07:52:18,2022-05-21 23:01:58
RS016578,TK668064778,PA000941,1,PR0006,FB0020,FL00127,2022-04-26 00:02:21,2023-01-21 15:34:45,Y,29A,27.38,28.45,17.89,0.0,284.49,303.45,False,,,2022-10-31 14:16:06,2022-08-31 18:17:02
RS016579,TK666942051,PA006972,1,,FB0043,FL00370,2022-04-19 05:00:46,2023-06-18 21:46:04,Y,23E,0.0,28.45,47.9,0.0,284.49,360.84,False,,,2022-08-20 16:15:54,2022-11-12 19:43:31
RS016580,TK423597957,PA002172,1,,FB0025,FL00460,2022-10-04 13:30:54,2023-10-04 01:53:02,Y,21F,0.0,28.45,23.7,0.0,284.49,336.64,False,,,2022-03-09 19:48:39,2022-02-03 23:43:42
RS016581,TK614692996,PA002217,1,PR0004,FB0044,FL00913,2022-08-18 02:23:34,2023-10-26 03:57:22,Y,20E,40.02,28.45,45.26,0.0,284.49,318.18,False,,,2022-06-27 01:48:33,2022-08-16 22:30:14
RS016582,TK243018034,PA003978,1,,FB0008,FL00918,2022-08-17 23:16:42,2023-09-21 04:49:35,Y,4C,0.0,28.45,29.89,56.9,284.49,342.83,True,Personal reasons,2023-07-23 16:39:24,2022-08-19 00:11:41,2022-11-15 17:37:03
RS016583,TK798379005,PA009026,1,,FB0042,FL00492,2022-07-25 16:00:28,2023-03-03 00:49:21,Y,4F,0.0,28.45,44.22,0.0,284.49,357.15999999999997,False,,,2022-08-28 12:48:07,2022-01-30 21:01:30
RS016584,TK625113182,PA000568,2,,FB0035,FL00449,2022-04-11 23:40:15,2023-08-10 23:29:10,Y,14D,0.0,28.45,40.27,0.0,284.49,353.21,False,,,2022-10-20 15:23:27,2022-08-02 15:34:40
RS016585,TK875495447,PA006342,1,,FB0029,FL00633,2022-12-21 15:59:04,2023-01-12 07:42:33,Y,46A,0.0,28.45,10.49,0.0,284.49,323.43,False,,,2022-08-17 12:43:19,2022-10-25 16:12:01
